f00_lang_qn,wave,f01_transit,f01_shop,f01_time_ff,f01_time_al,f01_eat_pic,f01_eat_caf,f01_sport,f01_pet,f01_sight,f01_cultural,f01_political,f01_parking,f01_other,f02_time_level,f02_time,f03_rel_level,f03_rel,f04_walk,f04_bike,f04_scooter,f04_bus,f04_tram,f04_train,f04_car,f04_taxi,f04_other,f05_last_trans_level,f05_last_trans,f06_freq_level,f06_freq,f09_stranger_level,f09_stranger,f10_year,f12_adult,f12_kids,f13_occ1_level,f13_occ1,f14_mainlang1_level,f14_mainlang1,f15_country_grp_level,f15_country_grp,f16_edu_level,f16_edu,f17_rev_level,f17_rev,f18_gender_level,f18_gender,f19_alone,f19_partner,f19_kids,f19_friend,f19_other,f20_square,datetime,wday,timeslot,f23_interviewer,age,hh_size,group_size
de,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,60min+,5,visitor,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,1,nobody,1987,3,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T13:45:00Z,3,12-14,I_4,34,3,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,NA,NA,1985,2,2,2,part-time,1,Swiss-German,5,Other,6,university,6,>15'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T16:00:00Z,3,16-18,I_3,36,4,1
de,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,less 10min,3,employed nearby,0,1,0,0,0,0,0,0,0,2,bike,3,several times a month,2,"yes, familiar",1990,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T08:50:00Z,5,8-10,I_3,31,2,1
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,60min+,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,2000,2,NA,7,other,1,Swiss-German,1,Switzerland,4,high school,1,<3'000,1,female,1,NA,NA,2,NA,Hallwylplatz,2021-08-31T16:30:00Z,3,16-18,I_7,21,2,3
en,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1984,2,1,1,full-time,3,English,5,Other,6,university,NA,NA,1,female,1,1,1,NA,NA,Hallwylplatz,2021-08-28T13:05:00Z,7,12-14,I_6,37,3,3
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1993,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T12:30:00Z,3,12-14,I_3,28,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1949,1,NA,6,retired,1,Swiss-German,1,Switzerland,5,higher ed,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T08:35:00Z,3,8-10,I_5,72,1,1
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,20-29min,3,employed nearby,0,0,0,0,0,0,0,0,1,9,other,2,several times a week,1,nobody,1984,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T13:30:00Z,3,12-14,I_6,37,1,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1984,2,1,2,part-time,2,Standard German,2,N/W/Central Europe,6,university,6,>15'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-28T12:05:00Z,7,12-14,I_5,37,3,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1987,3,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,1,NA,1,NA,NA,Hallwylplatz,2021-06-15T17:50:00Z,3,16-18,I_2,34,4,2
de,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,60min+,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1986,3,1,2,part-time,1,Swiss-German,2,N/W/Central Europe,6,university,6,>15'000,1,female,1,NA,1,NA,NA,Hallwylplatz,2021-06-15T16:10:00Z,3,16-18,I_2,35,4,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1984,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T17:55:00Z,3,16-18,I_1,37,1,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,5,never,NA,NA,1952,1,NA,6,retired,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-09-02T13:50:00Z,5,12-14,I_6,69,1,1
de,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,60min+,2,resident,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,3,"yes, known",1994,2,3,5,housewife,10,other,1,Switzerland,2,compulsory,7,doesn't know,1,female,1,NA,3,NA,NA,Hallwylplatz,2021-06-15T16:10:00Z,3,16-18,I_6,27,5,4
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,0,1,0,0,0,0,0,0,0,2,bike,1,(almost) everyday,1,nobody,1977,2,1,2,part-time,2,Standard German,1,Switzerland,6,university,4,9-12'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T08:46:00Z,3,8-10,I_8,44,3,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,1,0,0,0,0,0,0,0,NA,NA,1,(almost) everyday,3,"yes, known",1996,2,NA,1,full-time,1,Swiss-German,1,Switzerland,4,high school,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T13:45:00Z,3,12-14,I_3,25,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,3,"yes, known",1966,2,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T09:15:00Z,3,8-10,I_3,55,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1986,2,2,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,1,NA,2,NA,NA,Hallwylplatz,2021-06-19T12:00:00Z,7,12-14,I_2,35,4,3
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,1,0,0,0,NA,NA,1,(almost) everyday,3,"yes, known",1969,4,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,1,female,1,NA,1,NA,NA,Hallwylplatz,2021-08-31T12:30:00Z,3,12-14,I_3,52,4,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1989,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,1,<3'000,1,female,1,NA,1,NA,NA,Idaplatz,2021-06-26T13:25:00Z,7,12-14,I_3,32,3,2
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10-19min,5,visitor,1,0,0,1,1,0,0,0,0,1,walk,1,(almost) everyday,3,"yes, known",1958,1,NA,6,retired,8,Serbo-Croat,3,Southern Europe,3,apprenticeship,NA,NA,2,male,1,NA,NA,1,NA,Lindenplatz,2021-09-07T10:00:00Z,3,8-10,I_4,63,1,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1984,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T08:35:00Z,5,8-10,I_6,37,1,1
de,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1966,2,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T08:53:00Z,5,8-10,I_8,55,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1985,2,NA,1,full-time,6,Spanish,3,Southern Europe,6,university,6,>15'000,1,female,1,NA,NA,1,NA,Hallwylplatz,2021-06-15T09:35:00Z,3,8-10,I_6,36,2,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1949,2,NA,6,retired,1,Swiss-German,1,Switzerland,4,high school,4,9-12'000,2,male,1,NA,1,NA,NA,Idaplatz,2021-06-22T09:40:00Z,3,8-10,I_2,72,2,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1993,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,1,female,1,NA,NA,1,NA,Hallwylplatz,2021-08-31T13:10:00Z,3,12-14,I_6,28,2,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1988,2,1,5,housewife,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,1,female,1,NA,1,NA,NA,Hallwylplatz,2021-08-31T17:05:00Z,3,16-18,I_3,33,3,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10-19min,2,resident,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,1,nobody,1978,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-26T13:00:00Z,7,12-14,I_2,43,1,1
de,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,1,0,0,0,0,0,0,1,NA,NA,1,(almost) everyday,1,nobody,1963,3,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T08:15:00Z,3,8-10,I_3,58,3,1
de,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,less 10min,1,direct neighbour,0,1,0,0,0,0,0,0,0,2,bike,1,(almost) everyday,2,"yes, familiar",2007,4,2,3,edu,1,Swiss-German,1,Switzerland,1,none,6,>15'000,1,female,1,NA,NA,NA,1,Hallwylplatz,2021-06-19T12:00:00Z,7,12-14,I_1,14,6,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1985,2,1,1,full-time,2,Standard German,2,N/W/Central Europe,5,higher ed,5,12-15'000,2,male,1,1,1,NA,NA,Hallwylplatz,2021-06-19T13:15:00Z,7,12-14,I_3,36,3,3
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1974,3,5,1,full-time,2,Standard German,2,N/W/Central Europe,2,compulsory,NA,NA,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T13:00:00Z,3,12-14,I_6,47,8,1
de,1,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,NA,NA,1965,1,NA,1,full-time,1,Swiss-German,5,Other,4,high school,3,6-9'000,1,female,1,NA,NA,1,NA,Hallwylplatz,2021-06-19T12:20:00Z,7,12-14,I_1,56,1,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,1,0,0,0,0,0,0,0,NA,NA,1,(almost) everyday,3,"yes, known",1981,1,NA,1,full-time,1,Swiss-German,1,Switzerland,5,higher ed,2,3-6'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T12:45:00Z,3,12-14,I_3,40,1,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1980,2,2,2,part-time,2,Standard German,2,N/W/Central Europe,6,university,5,12-15'000,2,male,1,NA,2,NA,NA,Hallwylplatz,2021-08-31T08:15:00Z,3,8-10,I_1,41,4,3
de,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,1,0,0,0,0,NA,NA,1,(almost) everyday,3,"yes, known",1970,1,NA,1,full-time,3,English,5,Other,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T08:15:00Z,3,8-10,I_3,51,1,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1989,3,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,1,NA,NA,1,NA,Idaplatz,2021-09-02T12:10:00Z,5,12-14,I_6,32,3,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1973,3,NA,1,full-time,1,Swiss-German,1,Switzerland,5,higher ed,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T09:45:00Z,3,8-10,I_6,48,3,1
de,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,30-59min,2,resident,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,1,nobody,1995,2,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,7,doesn't know,1,female,1,NA,NA,1,NA,Idaplatz,2021-06-22T13:50:00Z,3,12-14,I_1,26,2,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1991,2,NA,1,full-time,3,English,3,Southern Europe,6,university,5,12-15'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T16:50:00Z,3,16-18,I_3,30,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1999,4,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T17:35:00Z,3,16-18,I_1,22,4,1
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10-19min,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1987,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,1,female,1,NA,1,NA,NA,Idaplatz,2021-09-02T16:45:00Z,5,16-18,I_8,34,3,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1979,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T08:25:00Z,3,8-10,I_8,42,2,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1975,2,2,2,part-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T13:40:00Z,3,12-14,I_6,46,4,1
de,2,0,0,1,0,1,0,0,0,0,0,0,0,0,6,60min+,2,resident,0,1,0,0,0,0,0,0,0,2,bike,4,several times a year,3,"yes, known",1976,1,NA,1,full-time,1,Swiss-German,1,Switzerland,4,high school,3,6-9'000,2,male,1,NA,NA,1,NA,Idaplatz,2021-09-02T17:05:00Z,5,16-18,I_7,45,1,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,2,"yes, familiar",1989,2,1,2,part-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-09-02T08:40:00Z,5,8-10,I_6,32,3,1
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,20-29min,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1957,1,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,NA,NA,1,female,1,NA,NA,1,NA,Hallwylplatz,2021-08-31T17:50:00Z,3,16-18,I_3,64,1,2
de,2,0,0,1,0,0,1,0,0,0,0,0,0,0,6,60min+,2,resident,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1955,1,NA,6,retired,1,Swiss-German,1,Switzerland,4,high school,2,3-6'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T16:35:00Z,5,16-18,I_5,66,1,1
en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1978,1,NA,1,full-time,3,English,5,Other,6,university,6,>15'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-22T13:25:00Z,3,12-14,I_4,43,1,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,1,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1968,1,NA,2,part-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T17:35:00Z,3,16-18,I_7,53,1,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,5,visitor,1,0,0,0,0,0,0,0,0,1,walk,4,several times a year,1,nobody,1965,1,NA,NA,NA,1,Swiss-German,1,Switzerland,6,university,1,<3'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-06-22T17:15:00Z,3,16-18,I_3,56,1,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,1,nobody,1996,1,NA,1,full-time,1,Swiss-German,1,Switzerland,4,high school,3,6-9'000,2,male,1,NA,NA,1,NA,Idaplatz,2021-09-04T12:20:00Z,7,12-14,I_5,25,1,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1952,2,NA,6,retired,1,Swiss-German,1,Switzerland,5,higher ed,5,12-15'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T09:57:00Z,3,8-10,I_6,69,2,1
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,60min+,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,2001,2,NA,3,edu,1,Swiss-German,1,Switzerland,4,high school,1,<3'000,1,female,1,NA,NA,2,NA,Hallwylplatz,2021-08-31T16:30:00Z,3,16-18,I_7,20,2,3
de,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,0,1,0,0,0,0,0,0,0,2,bike,3,several times a month,1,nobody,1966,1,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,NA,NA,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T17:00:00Z,3,16-18,I_1,55,1,1
de,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,10-19min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1995,1,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,NA,NA,2,male,2,NA,NA,NA,NA,Idaplatz,2021-09-02T16:25:00Z,5,16-18,I_8,26,1,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1990,2,NA,1,full-time,2,Standard German,2,N/W/Central Europe,6,university,4,9-12'000,2,male,1,1,NA,NA,NA,Hallwylplatz,2021-06-15T17:00:00Z,3,16-18,I_3,31,2,2
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1943,1,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,1,<3'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T13:05:00Z,3,12-14,I_1,78,1,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1985,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T08:55:00Z,3,8-10,I_6,36,1,1
de,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,10-19min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1961,1,NA,6,retired,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T12:10:00Z,3,12-14,I_1,60,1,1
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10-19min,1,direct neighbour,0,1,0,0,0,0,0,0,0,2,bike,1,(almost) everyday,3,"yes, known",1980,1,1,1,full-time,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,1,female,2,NA,NA,NA,NA,Idaplatz,2021-09-04T13:05:00Z,7,12-14,I_8,41,2,1
en,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1988,2,NA,1,full-time,5,French,2,N/W/Central Europe,6,university,NA,NA,2,male,1,1,NA,NA,NA,Hallwylplatz,2021-08-31T13:25:00Z,3,12-14,I_6,33,2,2
de,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30-59min,3,employed nearby,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,2,"yes, familiar",1970,1,NA,2,part-time,1,Swiss-German,1,Switzerland,3,apprenticeship,2,3-6'000,1,female,1,NA,NA,1,NA,Hallwylplatz,2021-06-15T13:00:00Z,3,12-14,I_5,51,1,2
de,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1982,2,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,2,NA,NA,NA,NA,Idaplatz,2021-06-26T12:20:00Z,7,12-14,I_5,39,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",2002,3,NA,3,edu,1,Swiss-German,1,Switzerland,1,none,6,>15'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T16:30:00Z,3,16-18,I_1,19,3,1
de,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,3,"yes, known",1989,1,NA,1,full-time,1,Swiss-German,1,Switzerland,6,university,3,6-9'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T09:30:00Z,3,8-10,I_3,32,1,1
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,2,resident,0,1,0,0,0,0,0,0,0,2,bike,2,several times a week,1,nobody,1980,2,NA,1,full-time,1,Swiss-German,1,Switzerland,4,high school,6,>15'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-31T13:20:00Z,3,12-14,I_3,41,2,1
de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1958,1,NA,2,part-time,1,Swiss-German,1,Switzerland,5,higher ed,4,9-12'000,1,female,2,NA,NA,NA,NA,Hallwylplatz,2021-06-15T08:00:00Z,3,8-10,I_6,63,1,1
de,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,less 10min,3,employed nearby,1,0,0,0,0,0,0,0,0,1,walk,3,several times a month,2,"yes, familiar",1983,1,NA,1,full-time,1,Swiss-German,1,Switzerland,3,apprenticeship,3,6-9'000,2,male,2,NA,NA,NA,NA,Lindenplatz,2021-09-07T13:40:00Z,3,12-14,I_3,38,1,1
de,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,60min+,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,3,"yes, known",1979,2,2,2,part-time,1,Swiss-German,1,Switzerland,6,university,4,9-12'000,2,male,1,NA,1,NA,NA,Hallwylplatz,2021-06-19T13:00:00Z,7,12-14,I_3,42,4,2
de,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10-19min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,2,"yes, familiar",1976,2,2,1,full-time,1,Swiss-German,1,Switzerland,6,university,5,12-15'000,2,male,1,NA,2,NA,NA,Hallwylplatz,2021-08-28T13:10:00Z,7,12-14,I_1,45,4,3
de,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,60min+,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1984,2,2,2,part-time,2,Standard German,4,Eastern Europe,6,university,4,9-12'000,1,female,1,NA,2,NA,NA,Hallwylplatz,2021-06-15T09:30:00Z,3,8-10,I_5,37,4,3
de,2,0,0,1,0,1,0,0,0,0,0,0,0,0,4,20-29min,2,resident,1,0,0,0,0,0,0,0,0,1,walk,2,several times a week,1,nobody,1982,2,1,5,housewife,2,Standard German,2,N/W/Central Europe,5,higher ed,3,6-9'000,1,female,1,NA,1,NA,NA,Hallwylplatz,2021-08-31T16:05:00Z,3,16-18,I_1,39,3,2
de,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,none/transit,1,direct neighbour,1,0,0,0,0,0,0,0,0,1,walk,1,(almost) everyday,1,nobody,1954,1,NA,6,retired,1,Swiss-German,1,Switzerland,6,university,2,3-6'000,2,male,2,NA,NA,NA,NA,Hallwylplatz,2021-08-28T12:20:00Z,7,12-14,I_1,67,1,1
